PCA1,PCA2
-1225.004799533188,-9.297645162014057
-1224.0046083674133,-9.97329453155481
-1223.0041285703155,-9.517495353032913
-1222.0041954475964,-9.43340247726378
-1221.0045096072427,-9.50559381341261
-1220.0039580123703,-8.59506612918009
-1219.004706120173,-9.51677349863629
-1218.0042520439274,-10.179361576431482
-1217.0036187091719,-8.594620356017117
-1216.004238917063,-8.4605291834778
-1215.004020517401,-6.922047995950728
-1214.0037105826814,-7.362091720913239
-1213.0033852303786,-7.628242448209854
-1212.0033771828566,-7.797484732875442
-1211.0023611661018,-5.930508767753916
-1210.0031336838656,-6.612421425631047
-1209.0032805557457,-7.075462134878397
-1208.002773140499,-6.7315631001449825
-1207.0031226891842,-7.187746066416069
-1206.0031351660073,-6.307232337994063
-1205.0033721465734,-6.5130349161450125
-1204.0035116735162,-6.182281325201186
-1203.0028096062088,-6.330567974615762
-1202.002536078824,-4.647247514797006
-1201.002778602171,-4.073082162575083
-1200.0024266347573,-5.248226725752892
-1199.0026623871563,-5.914618666897151
-1198.0027970194133,-5.543726344469376
-1197.0027492057889,-5.643746221741842
-1196.0031767994587,-5.5424465016185325
-1195.003209328468,-5.7594635884377
-1194.0020318147835,-4.094431256048613
-1193.0005958395122,-2.3771319500646273
-1192.0012986859074,-3.2610966414270903
-1191.0025517866452,-3.8684703624143415
-1190.002921943029,-5.1717519323310315
-1189.0025779631724,-5.187960261755173
-1188.0032225303876,-6.141121691079973
-1187.0025010421377,-5.054308578279774
-1186.0029482587597,-4.767528271858658
-1185.0027390301366,-4.564917635007032
-1184.002495715402,-4.126254166459165
-1183.0013036172204,-2.342666154608282
-1182.000894687215,-1.5944015116997194
-1180.9996048865978,0.6682972136814307
-1179.9984747774906,2.224134667020543
-1178.9995907648045,0.7020550096281406
-1178.0002202410142,-0.056002463834325056
-1176.999415447539,1.9246404620359812
-1175.9993436449367,1.6189110617515583
-1175.0001100974332,1.3885423377210948
-1174.001161377455,-1.2314176109212083
-1173.0010176346186,-0.4738488997645076
-1172.0002816359047,0.8272428126450988
-1171.0004690137903,0.014474331077246383
-1169.9999843343103,0.1748777846998264
-1168.9988490044561,2.8451851951952083
-1168.0000552309284,1.0495913305660345
-1167.0018933544816,-1.792662044341312
-1166.0023425614781,-3.509923086026462
-1165.0024992990657,-4.20753519883223
-1164.0018810914553,-3.648102164541263
-1163.0023693246767,-3.7282319311115826
-1162.0005630760788,-0.8145335924784396
-1160.9990732652186,2.379056975917541
-1159.9981960445111,3.819507422836484
-1158.998569877749,3.5720797687826753
-1157.998741010455,2.7986356292310326
-1156.9986958064255,3.6958309139671
-1155.9986879594544,3.399091908210667
-1154.9992834423283,2.5970573928963274
-1154.000224697622,1.1717879913975233
-1153.001422032099,-0.9559066131211127
-1152.0004694523777,0.24100492109856386
-1150.9991291596489,2.7802697389105013
-1150.0004489963285,0.9677666421374891
-1148.9996313024458,1.0923686068990408
-1147.999684244518,0.8732633610418183
-1146.999701975743,0.9076272804300674
-1145.9997685501257,1.0025312935718906
-1144.999468262231,1.928045632352168
-1143.9993731659306,2.364698172987927
-1142.99938782545,0.8434345386087907
-1141.9989628016592,1.6069851275037443
-1140.998474450953,2.259499330115287
-1139.9999009462408,0.7043532508610415
-1138.999792386614,1.5914527038576063
-1137.9987100874241,2.8592930859530465
-1137.0008302983188,0.408493133997883
-1135.9991964166948,3.6513237945265997
-1134.9984572009744,4.698488605205407
-1133.9987204375502,2.8919057141041433
-1132.9984159829037,4.4247418159969
-1131.9994940003744,3.0215772063044213
-1131.0002653633564,2.0146281379741415
-1130.0002170386724,2.150680613056359
-1129.0006478764553,1.4108282058812485
-1127.9999699402651,2.1968455060210648
-1126.9998108468644,2.545500868696359
-1126.0004541011476,0.6276281304214422
-1125.000022912449,1.1496532241548332
-1123.9988656110218,2.403929600874494
-1122.997890745075,5.723979189135061
-1121.999052817624,4.003902668917425
-1121.0001619385657,0.8851713974390876
-1120.000489910697,1.0192746124844083
-1118.9991408603128,3.4711346827188336
-1117.9996260094558,2.8227280805524657
-1116.9998197130735,0.9129699821291002
-1116.0002587722593,1.0358369194789123
-1115.0004540963964,-0.07337216739885122
-1113.9992925150837,1.4370905176726883
-1112.99993540403,1.1444277548613266
-1111.9978257797993,4.415468244482452
-1110.9980965079012,5.2643354004622545
-1109.9968578124644,7.5661672198482375
-1108.99640879461,8.367605208804786
-1107.9963511428323,8.289349354358498
-1106.9976580437178,7.196491095160967
-1105.99672847876,8.47446160778347
-1104.9977312649426,6.450432376940741
-1103.9971940435971,7.3938168945372835
-1102.9965838860408,8.56891012293099
-1101.9991754145922,4.191128025014321
-1101.0001404987888,1.976420319850635
-1100.0000003218702,2.089442345539884
-1098.9997474588963,3.3193389537508233
-1097.9988896269242,3.321393611637755
-1096.9971768647265,5.138833776195505
-1095.99697699209,6.371493653754427
-1094.9969260400285,6.950803388507721
-1093.9975832087657,6.11293529308699
-1092.9993474855546,3.9029991724114925
-1091.998523265549,5.7721977467533705
-1090.9955690589704,10.787317346924032
-1089.9951003420028,11.531335206421947
-1088.9946996415274,12.995108033350721
-1087.9943615147968,13.159147334243666
-1086.9943402273493,13.647953851016592
-1085.9949142957412,12.054971493772634
-1084.9952633729881,12.015031346737562
-1083.995809190823,10.195977398873584
-1082.9968932423071,7.020337764313109
-1081.9964883204557,7.759258983528002
-1080.9974152065442,5.587922040739896
-1079.99784450484,5.55381786040765
-1078.9964453261236,8.32160501185066
-1077.9978532742316,5.745051462668577
-1076.9982991290744,5.053930956007362
-1075.996661088946,8.489382431868107
-1074.9962067390552,9.473274695529174
-1073.9962343882726,9.151635371073038
-1072.997198969988,6.37313930540789
-1071.9969679970018,6.391287458073165
-1070.9967415710162,7.801680878247331
-1069.99708173595,7.387918743837151
-1068.9988127072902,5.989008445312811
-1067.9984258024597,5.225835929510739
-1066.9982420717752,4.674271832057215
-1065.996592984924,7.719452087386155
-1064.9969417307366,7.972346864819643
-1063.9953233108572,10.498935898017347
-1062.9955746216037,10.561511899746574
-1061.9975348942608,8.07495972096676
-1060.9965427648167,8.958769179930234
-1059.9965055372268,9.91046697232225
-1058.9992072741115,4.3492189514802
-1057.9992395994886,4.225349984698436
-1056.9978885233868,6.0670713751496015
-1055.9980506201573,5.473811698523576
-1054.997835660124,7.230451562602598
-1053.9976992145894,6.923342356083085
-1052.9975702793563,7.838572621995657
-1051.9970232973901,8.60583925959598
-1050.9947883018249,12.704374863748768
-1049.9943944292536,12.560563756057785
-1048.99343075664,14.347454634930148
-1047.9935803427943,13.518561695075373
-1046.9964009155628,10.357768031257827
-1045.9982591749467,6.415338599625868
-1044.99677652014,8.882086702809659
-1043.9947811521088,12.231564393371382
-1042.9949250406862,11.961304928139022
-1041.9965072457926,9.997403814197664
-1040.9967897491988,10.101228443036103
-1039.996969505788,8.358305351158815
-1038.9967238875724,8.253399734902047
-1037.9971365488746,8.032687911873852
-1036.9974679995867,7.674169845375685
-1035.9960464121104,9.177212226671804
-1034.9956409959377,10.428714883030395
-1033.996569596573,9.37566253797026
-1032.9969814260003,9.04964364493749
-1031.9961965938019,9.434017629134145
-1030.996653450351,8.143602489211386
-1029.9967906711645,8.517724471522214
-1028.9970931943972,8.405197495303794
-1027.996950305922,8.551670291425609
-1026.9965273554408,8.990172677876682
-1025.997367966651,8.571121265946276
-1024.997735991219,7.30406746985237
-1023.9972631419769,7.261822174853299
-1022.9979196974818,6.002058233585259
-1021.999108074142,4.252387831672472
-1020.9989794505818,4.044515952267743
-1019.9986539181955,4.160224861238339
-1018.9988478302439,5.328805747265582
-1017.9982689056706,5.654168657315774
-1016.9987590709679,4.586512813620414
-1015.9986615945782,4.654189164799764
-1014.9981152841901,5.037739591896461
-1013.9985941685154,4.471255710703253
-1012.9990708937876,3.8215286923110154
-1011.9986220939827,4.819821482313151
-1010.9995719119506,3.0547953842877993
-1010.000282412926,2.1908406400676883
-1008.9978371864745,5.823211811325715
-1007.9974483516671,7.50517992046348
-1006.9985631703494,5.472347449402051
-1005.9986862614205,4.765473965419281
-1004.9995947787211,3.709046553785356
-1003.9987140957455,3.4130504508581065
-1002.9981901313076,4.695653121418143
-1001.9982841614619,5.373738846803199
-1000.997700800468,6.342951436679874
-999.9978986456081,5.87521678189513
-998.9983823142975,4.771832189392983
-997.9980514328381,6.385848532441123
-996.9979050173897,7.0334096355536575
-995.9986179287225,5.103278221522736
-994.9987375031524,4.465439201073989
-993.9988959242073,3.8033396588563706
-992.9994061129546,3.4936880990287573
-991.999140315278,3.2781755043194796
-990.9990057983814,3.732843304919103
-989.9989340231114,4.722455851618355
-988.9982028638915,4.898771420170119
-987.998282643417,5.7039073738281925
-986.9987625921676,4.54194386303781
-985.9987329568721,4.954934841813547
-984.998734146353,3.9045510008302653
-983.9994703298398,3.486463488078167
-982.9999290039559,1.4694912523702675
-981.9997447898386,1.2579544998064067
-981.0008617417552,0.5999595797322668
-980.0003285090643,0.6123197884133944
-978.999824653507,0.7848729966940775
-977.9985052171542,3.666105467226278
-976.9985343923145,4.126642305694035
-975.9991457502074,3.5036955645924284
-974.9994514111168,3.4060437863983006
-973.9991402048072,2.911360494675802
-972.9995319563131,2.324996611632363
-971.9993484560291,3.1821610562596154
-970.9994283730011,2.3297388122800093
-970.0010146866407,0.19302480873371408
-969.00104646814,-0.3211517723047672
-968.0011930888468,0.4660404356766046
-967.0009558884994,-0.05585058384292818
-965.999985040824,2.1207454805229053
-965.0000787282224,2.3676713213273253
-964.0008781401775,1.0005606361255328
-963.0010409270071,0.9344750528364205
-962.00030866835,0.2860145112524721
-960.9999227311782,1.0506481041855986
-960.0006875835461,-0.7648688705762732
-959.0008120889142,-0.03157325043954273
-958.0006952002586,0.07109746329257494
-956.9991684779852,3.346902899304289
-955.9985026303293,3.8805455821668575
-954.9998630081936,1.9507404178958758
-954.0014573738445,-1.145225552947287
-953.0012373286991,-3.3638573681241235
-952.0019605104571,-4.155578258651425
-951.0014410763433,-1.9306545344774735
-950.0017107891836,-2.2454634979567887
-949.0007067125989,-1.128143960363075
-948.0006933177465,-0.6623625391103447
-947.0013442972522,-1.4871740447590804
-946.0017878864346,-3.2268463599149504
-945.0012701498672,-2.298241043673605
-944.0008971623392,-1.0475206700491713
-943.0004355787823,-0.28832116105764793
-942.0005195309423,-0.7435417751192999
-941.0014942578237,-2.503265362749029
-940.0019511355167,-2.798533798394545
-939.0028387040693,-4.5652801318216705
-938.0036335203695,-5.26080961062561
-937.0029019787544,-4.595365297569621
-936.0017065086395,-2.300885536728294
-935.0020365159435,-3.1748126067175724
-934.0024179154861,-3.312431557088142
-933.0024341041208,-4.1170853763370685
-932.002694721752,-3.836573750586621
-931.002594328238,-3.719277738208695
-930.0022215420358,-3.7843266414510266
-929.0031729367001,-4.923147745872524
-928.0028300788326,-4.934377481041525
-927.0029656604638,-5.38118117037584
-926.0033731463955,-6.076036042063186
-925.0032620587772,-5.388385667044351
-924.0036392052207,-6.190049781238057
-923.0031987886214,-5.9925352316690566
-922.0024077106318,-4.793510178920587
-921.0022131006808,-4.684601443305758
-920.0029678157152,-4.78628151929001
-919.003596389397,-6.374712182287651
-918.0037498849415,-7.317927821895043
-917.0036966370571,-7.489963305936988
-916.0034615155782,-7.309494648231698
-915.0038561536894,-7.329237042109262
-914.0041838313628,-8.518846707046805
-913.0042503524346,-8.658714794037195
-912.0044549630984,-8.725830727824615
-911.0048903203569,-9.240924604895287
-910.0046231800516,-8.606239206593798
-909.0045662878401,-8.033747642591198
-908.0045334686256,-8.077794409113725
-907.0044714265823,-8.340841271822793
-906.0044603478673,-7.876871960089475
-905.0049817150866,-9.531665492050333
-904.0040674608135,-7.70367644865891
-903.0036943081323,-7.6186905580690665
-902.0034052631199,-6.916738662614045
-901.0037070436447,-7.268885594147657
-900.0036902102547,-6.470555650847161
-899.003827836179,-7.0083470267886545
-898.004039120573,-7.098050359163218
-897.0044123415719,-8.176202531431944
-896.0036602253676,-6.924078399806009
-895.0028165374642,-4.551161337908913
-894.0031571723484,-5.877298516711499
-893.0033339644287,-6.932454651973445
-892.0031368135606,-5.981593192687968
-891.0020686108764,-4.2746592967853205
-890.003143741953,-5.95475844068834
-889.0040965815497,-7.201978809582228
-888.0052404063099,-9.952221128095502
-887.005984257903,-12.15718516206826
-886.0057349079652,-11.374606208807347
-885.0057703712228,-11.813746162564481
-884.0057503526295,-11.525898269605683
-883.0056416239058,-10.606873620992506
-882.0050256322538,-9.710380178230267
-881.0039808597576,-7.57780026459096
-880.0044009575831,-8.708416225023267
-879.0033518035052,-7.191272380936483
-878.0040738506359,-8.447236200028154
-877.0038413869006,-8.180831159031111
-876.0044228893494,-8.887529516261775
-875.0040064927016,-8.623868722756551
-874.0031093318685,-7.122671905365714
-873.0023310868673,-4.667769845869251
-872.0036742045268,-7.375842770640793
-871.0040113772302,-8.136886427706816
-870.0023373242329,-4.942820921524613
-869.0040131149253,-7.611660651308601
-868.0040287540214,-7.592041332278611
-867.0038312810648,-6.396227874541007
-866.0043236007441,-7.3521894496676525
-865.0043726877775,-8.926982073658095
-864.0048572305677,-8.93571366377931
-863.0053895308884,-9.650480658227732
-862.0050067128286,-9.921590252668476
-861.0052989357791,-9.529840797470534
-860.0057759892006,-10.39938419086105
-859.0053878683029,-9.630225273671599
-858.0054672366314,-10.28284435328894
-857.0049315839715,-9.301375375649009
-856.0044626773815,-9.092381687325766
-855.0046724043314,-8.893561703378658
-854.0048829341285,-8.999845774748913
-853.0048349562603,-9.2499071341725
-852.0052544724313,-8.576758250360239
-851.0053406729567,-9.939829288170007
-850.0058504193039,-10.517727306018827
-849.0055863749076,-9.566470182006487
-848.005057485545,-9.685129233397742
-847.0050176434488,-10.645508670183503
-846.0043185412287,-9.00324197056382
-845.0041372160376,-9.36941791522571
-844.0039690066114,-8.637531682340786
-843.0041833767937,-8.907008421403408
-842.0034541478817,-7.381074520759559
-841.0033124900838,-7.284708246474804
-840.003212524527,-6.5927198893927015
-839.0029009379068,-6.390805325806224
-838.0030799413507,-6.7316442966156815
-837.0037721218177,-6.079290676057712
-836.0036348184185,-6.393842338283359
-835.0045183896254,-7.775385059029856
-834.0036894423683,-7.382784012661692
-833.002892484521,-5.991817847459637
-832.00270191464,-5.6253774373118
-831.004052394288,-6.884105476197306
-830.0043985848388,-7.411494986192042
-829.0043436026863,-6.946952506020151
-828.0034178319802,-6.151717271816289
-827.0033656547785,-6.311669138265084
-826.002633550328,-5.75918908470675
-825.0031428203656,-5.584789722092698
-824.0028762629154,-6.264210800947521
-823.0025190250199,-4.479241979292936
-822.0024628517094,-4.5685129159520566
-821.0030427818383,-4.514953078073241
-820.002860020013,-5.023385200366229
-819.0023849779645,-5.310887272253116
-818.0015892606316,-4.032845202953008
-817.0008576329419,-2.048615363222143
-815.9997041346396,-0.1328156101010114
-815.0012199455596,-1.9009100815009434
-814.0009453870698,-0.9191004289538158
-813.0017708527921,-2.2477898415296336
-812.0007590861751,-1.8363306395606473
-811.000985475006,-2.104907359748881
-810.0024100030132,-4.498703999610336
-809.0025960260064,-5.271505232614264
-808.0020849657849,-3.0846950249281493
-807.0006561331102,-0.5046298559401174
-806.00114798719,-1.3545087466366246
-805.0017186045479,-3.3485125261931943
-804.0018567767365,-3.4966633244068825
-803.0020812025978,-3.3801049723401198
-802.002706688676,-4.458135557309666
-801.0013578569051,-2.514901307554225
-800.000959369092,-0.9126514155813359
-799.0028519317493,-4.69600527407773
-798.0033100620458,-4.8388624107997655
-797.0024763506663,-4.007161676199824
-796.0017108335851,-2.9068176225266056
-795.0020994149418,-3.4935336223017712
-794.0007286837681,-2.2147581624472954
-793.0006168512809,-1.1078482225643151
-792.0010131461968,-2.742312779196184
-791.0013645850522,-2.9387742514852784
-790.0008353039921,-1.850472222640053
-789.0021932369964,-3.4687151116275183
-788.0007648863502,-1.679381489486329
-787.0015497447093,-2.5860241505380275
-786.000022605851,0.32432152701364814
-785.0000891204218,0.5746259354919454
-783.9986271482267,3.2002974487419475
-782.9980614844135,4.784924888142436
-782.0004508655438,1.4879677817066819
-780.9988328124127,3.9170650447542052
-779.998271797911,3.94009187971511
-778.9980287825965,4.301573903079596
-777.9969894523201,6.92338546309151
-776.9984505430439,4.653696701424396
-776.0003720418717,1.0366295392546911
-774.999574956626,0.9538705953238971
-773.998805638741,2.6555331700243556
-772.9977524558926,5.672594585893732
-771.997405596634,6.415200141112913
-770.9983982810663,4.874966472731567
-769.9981690090535,4.633793793227252
-768.998295329744,4.365741589474386
-768.0007854011674,0.8062413057896887
-767.0003777937818,1.502593653491683
-766.0005885271203,1.6861444431837986
-765.0005845860906,0.5718223624639558
-763.9996975789618,1.2589160618351531
-763.0008319059089,0.9495545379880888
-762.000473999633,-0.04764750546454266
-760.9998391197187,1.4129242514534575
-760.0007874043586,0.36813706228792586
-758.999334768163,3.5500573888025073
-757.9987367707836,4.7468878473019664
-756.9987133148279,4.618852937570203
-755.9982898103772,5.1367239291218425
-754.997587410282,5.895990073067985
-753.9991353034566,4.124006029311321
-752.9976094655394,6.459985318545694
-751.9965519390498,7.6012333140251584
-750.9970777354756,7.202107102622557
-749.9969890762295,7.712385236182046
-748.9983213085106,4.38149409516749
-747.9993008666606,1.9767845905533443
-747.000181434043,2.394529867649645
-745.9991721247243,4.132728482338047
-744.998191383911,5.443802492361424
-743.999434183228,3.4388206219775252
-742.9994440830887,2.9911085427237785
-741.999096903015,2.9283350825062504
-740.9987520918621,2.022708549740038
-739.9993924040537,2.7098131570496005
-738.9983657104567,4.021503060652911
-737.9993973136698,2.6935886574953836
-736.9990516869148,2.6502136991728555
-735.9978670208584,4.583667848997242
-734.9981298083112,4.567300856407931
-733.9984686785392,4.924107594203935
-732.9986883461352,5.029345500238069
-731.9992788927084,3.7124502610431653
-730.9976373268037,6.734557761876845
-729.9985395991462,6.050779960141211
-728.9963294254921,9.513540768884322
-727.9953227223996,11.950273599994464
-726.9947439718417,12.588501770589515
-725.995864460423,10.608779033217724
-724.9957230939763,10.955512344556745
-723.9969670602659,8.079434612077693
-722.9977209466197,6.582134488486959
-721.9967554304822,7.699002223642108
-720.9954289169436,10.525554362071473
-719.9957367906718,10.815049675055787
-718.9970349763316,8.426289025277827
-717.9977752616651,6.411218922492903
-716.9981138651128,6.166490291306273
-715.9984238357465,5.283829838419819
-714.9974037674765,5.2303483370999295
-713.998516715481,4.5135708365221285
-712.999465180168,3.5319908230083863
-711.9994810470344,2.730317185915645
-710.9986561415753,4.766337410437243
-709.9996296219979,4.101028688126487
-708.9990603641927,3.6834421269284894
-707.9972324633563,6.2455716760490505
-706.9960624882478,8.598749902000918
-705.9960222871559,8.48783428723111
-704.9964968818858,8.314094564432338
-703.9960705170815,8.676739711607501
-702.995381970828,10.799266649417167
-701.9939585732973,13.378649644922795
-700.9924537158877,15.542916980749524
-699.9927393033831,15.431567646378285
-698.9933952268075,15.191510696952015
-697.993041608046,15.280453174803778
-696.9943828509859,13.435629560555363
-695.9950305565653,12.736062843747156
-694.9946891623149,12.898448279138155
-693.9975114034642,7.4312998584483
-692.9968568842814,7.813849787816568
-691.994949882017,10.775563967261089
-690.9937769491517,12.687372188762847
-689.9967469756375,9.036676905992657
-688.9985375272445,5.640169422076783
-687.9968783681798,8.165479010891566
-686.9962669084925,10.036141326054135
-685.99466410268,12.416349044228534
-684.9940865688659,13.600333292234021
-683.9952689437014,11.491185717338148
-682.9965799468191,10.181727797702573
-681.9965549778608,9.764661829512205
-680.9953221006799,12.446408354239654
-679.99516046809,12.046392376020973
-678.9961538895404,10.522737187863317
-677.9961434044817,9.829783670980142
-676.9983660648613,6.3443765770877425
-675.9979852770375,5.750234660772245
-674.9977122953387,5.563550809604346
-673.9981670237103,5.0366649200335605
-672.9985169814317,5.1510986122639935
-671.99779688118,6.060206343204133
-670.9967283277983,7.433672088529405
-669.996640268877,8.792586417307435
-668.9956971342435,9.899097939131192
-667.9943786521872,12.671148375683643
-666.9973337712872,8.861335225293999
-665.9953608081923,10.793352640613666
-664.9942571985885,13.33603443796698
-663.9945095302792,13.129495831148851
-662.9957685890731,11.114834295063172
-661.9967321829572,10.525895238536894
-660.9973276439014,9.24521473685433
-659.9961368674922,10.230282942390954
-658.995750184411,11.411948649247108
-657.9955039236011,11.947630033420925
-656.9969907602572,9.177146421467825
-655.997974775426,6.810725395897004
-654.9993060405432,4.229758589609474
-653.9997273323825,3.1250961480296597
-652.998265261791,5.110935838076545
-651.9980084609851,5.389896017083034
-650.9964153885921,7.365539436209243
-649.9961518647651,8.250733215663391
-648.9955158455741,9.983825431949283
-647.9968883036054,7.874786479869063
-646.9982288240171,4.679597960115249
-645.9982632619322,4.774023294201524
-644.996755171087,8.349465421264792
-643.9981802222756,6.648980423565628
-642.9967533764175,9.978492254987186
-641.9959710442017,10.739182020852585
-640.99542036005,10.991976273885541
-639.9957157697718,10.27568688099636
-638.9983656278928,6.578329299782553
-637.9992426329845,4.156338140808528
-636.9992061386911,3.720928335293083
-635.9993463227001,2.3582559444155207
-635.0002933134092,0.8757136677752699
-633.9995790869434,2.706307226598631
-632.9995533388683,2.5213903360248064
-631.9994664746446,2.903284277615546
-630.9978401618464,5.3100047432428195
-629.9979496520355,4.69145054462086
-628.9978797552867,5.210313256058028
-627.9989554753265,4.089858763771193
-626.9984954144456,3.8135340873389474
-625.9992033901144,2.4480455640210446
-624.9995233936352,2.713917424814521
-624.0000049663104,1.7997824504461581
-623.0000017742132,3.1223072357804718
-621.9992386098784,4.051498824152171
-620.999919763959,2.979381939314221
-619.9997134898986,2.334996912210749
-618.9992803698369,3.3608714731758136
-618.0006849323654,0.952383674434536
-617.0010826638209,0.0900897948851691
-616.0004353586191,0.8019644532672991
-615.0001205437002,1.2223468791988008
-613.9997935754946,1.675124403876783
-612.9995450069146,1.8453512622938515
-611.999594164965,1.2608642804032968
-610.9989100130479,2.5228945884600904
-609.9990643835336,2.4257765620236196
-608.9994457823559,2.2512211072341426
-607.9994039157646,2.6056191719744826
-606.9999333330379,1.6246548767002453
-606.0002503077267,0.5274778575604424
-604.9999090142628,0.7766066171278077
-604.0007537496967,0.1734672927234735
-603.0012017252338,-1.2115202760679855
-602.0014696249018,-1.5444628765104804
-601.0010668024479,-0.8528528880434498
-600.001806241391,-2.5406390970697847
-599.0012148015776,-1.8266579165906043
-598.0016995558835,-2.3689621733943005
-597.0023922540022,-5.02685201361508
-596.0029982450433,-4.983353397099621
-595.0032499997178,-4.865338289682952
-594.0025746202045,-4.251387410486731
-593.0023363667315,-3.9933274009485187
-592.0020389906931,-3.5076030083584024
-591.0023553512001,-4.381460048142787
-590.0022873199705,-3.7178876824747205
-589.0025250805193,-4.1573696300515115
-588.0018485921792,-3.185707295916715
-587.00110207939,-2.121296959434795
-586.0008273018575,-1.714861921823517
-585.0013736486289,-1.6294846136007033
-584.0013700356321,-1.8390267456178249
-583.0009158761604,-1.333677120332733
-582.002263544462,-3.387749586922282
-581.0019936082172,-3.052897994203458
-580.0015299280276,-2.044277774921288
-579.0012310842067,-1.3428363497737594
-578.0011202086316,-2.067499885522044
-577.0009710644699,-2.49020144362935
-576.0013654131362,-3.206933981043359
-575.0012339827736,-2.62026359564594
-574.0010718665835,-2.283171385920835
-573.00102569097,-1.5917481731849543
-572.0007354676018,-1.1113077776538889
-571.0003436750121,-0.3147878318448756
-570.0006277809771,-0.7896177205575485
-569.0012055264342,-1.4571520176081583
-568.0008460486606,-0.8044909621708269
-567.0010321194168,-1.2371582248956825
-566.001575839975,-2.369553574157851
-565.0021889277923,-4.357551023388791
-564.0017592150471,-2.9831026115793966
-563.0016722792061,-2.4775360039137366
-562.0016990774493,-3.066957938666815
-561.0008055331818,-1.2444262892464026
-560.0016048281104,-3.2145665580457488
-559.0029602061295,-5.336735113479944
-558.0039581426681,-7.7158375350683
-557.00451322749,-8.921773671315634
-556.0042471443703,-8.176265547695788
-555.0047097003917,-9.444082226986605
-554.0043285151296,-8.615726502240289
-553.0039326154256,-7.717943262742929
-552.0041187537354,-7.907511452490014
-551.0032888111054,-7.02916668600379
-550.0037200238185,-7.3168332099185855
-549.002421958412,-5.641386504919164
-548.0023868339995,-5.101454497176948
-547.0019895298392,-4.646362722724521
-546.0020933126252,-4.803932302330696
-545.0027733970783,-5.03986561284341
-544.0025101751162,-5.633111134061616
-543.0018161451117,-4.680236468110977
-542.0015516338208,-4.637284775978647
-541.002539750727,-5.686127934647014
-540.0031712632917,-6.079460862552284
-539.0029685734298,-6.94661949829761
-538.0033115236074,-7.81486641101688
-537.0030177326735,-7.079472307525198
-536.0033655126208,-7.557624127308638
-535.0030954032445,-7.429461303400044
-534.0031332492981,-7.853884262468239
-533.0037056339679,-7.725298845714925
-532.0023853844941,-5.637649502982961
-531.0027680013591,-5.814033735126041
-530.0023236266206,-5.025289057745325
-529.0021261300208,-5.027111717572187
-528.0027050080789,-5.540672771739213
-527.0021571939797,-4.3413532876975856
-526.0022041869124,-4.19425931872576
-525.0022649546627,-4.896715847342061
-524.0024074773537,-4.860354189514955
-523.0017350861672,-4.3312140688707546
-522.0021435416675,-5.220819067898057
-521.0018650547245,-5.275172943185976
-520.0029995814948,-7.0027090868392845
-519.0028008789268,-7.482740723571271
-518.0034604100947,-7.189635705102849
-517.0042247076271,-8.92792943576453
-516.0042498904186,-10.10732879058573
-515.0047483889648,-10.500672452476628
-514.0050551216082,-10.637331111545077
-513.0047785359857,-9.550321764193416
-512.0052688471551,-10.397240914421825
-511.00495398888233,-9.775250072172497
-510.00463485913133,-8.18852104910102
-509.0046857767011,-9.0097181504261
-508.0039868580534,-7.699223138982291
-507.0043027707725,-7.716155552942458
-506.00410641507915,-7.6216800499394965
-505.0048043249044,-9.605523512849185
-504.00554611173357,-10.573712804924224
-503.0052609937702,-10.621351047646552
-502.0052713630903,-10.709673314187334
-501.0054331051797,-11.606023933962586
-500.00536063430263,-11.387256332719872
-499.0057713286624,-11.304831049280807
-498.0058754125457,-10.840695311042285
-497.0055755129106,-10.783685531927624
-496.0047667721701,-10.398136872110097
-495.0048937768188,-9.726016094504555
-494.0042427750632,-9.065605048099485
-493.0020191411313,-4.945626217496563
-492.0024068136845,-5.416035665551484
-491.00262030496015,-5.748416339412018
-490.00263536200873,-4.815775989314393
-489.0033365601448,-6.610294328147291
-488.0033382010115,-6.44595161866705
-487.00339250780235,-7.171461277630285
-486.0026107570011,-5.3302375949490886
-485.00247021171526,-4.6784731315608665
-484.00304614663037,-6.220177319595876
-483.0034656575881,-7.870094422038284
-482.00350012024137,-7.0266675450763705
-481.0023492416476,-5.060803560861204
-480.00277150963666,-5.424923149972927
-479.00271344484645,-6.095381478902458
-478.00307399386656,-6.534878590238541
-477.003625645586,-7.630501028100293
-476.00344083892196,-5.894384139516178
-475.0040888000585,-7.962143543937578
-474.0044934095131,-8.443551840356598
-473.00493830522464,-8.076525912219218
-472.0041858217155,-7.3817083077870285
-471.00398259723806,-7.429622161737217
-470.00437408751895,-7.676273490999226
-469.0038521017632,-7.454039620914119
-468.00404191793496,-7.490164453810027
-467.00385916910454,-7.102476602997661
-466.0025338732412,-4.859712331552891
-465.002678259596,-4.065976551551089
-464.00355985160786,-5.645245051125959
-463.00388808576463,-6.2523429210730574
-462.0045143997377,-7.645719525709688
-461.00385500920675,-7.724412754356323
-460.00210849456926,-5.686801164135882
-459.00277965238274,-6.601178196182764
-458.00309179033866,-5.71440009846119
-457.00411520117996,-7.374353796766493
-456.00360145703235,-6.070852794408322
-455.00375320782405,-6.746165529328832
-454.00450883529265,-7.356138597798549
-453.00479740781884,-7.860766721704505
-452.0041650766543,-6.9438289958475155
-451.00397983980656,-6.868679835585783
-450.00415701532256,-7.2088698587916715
-449.0024901216093,-6.075190711985116
-448.00162717413696,-4.161589882119272
-447.0028387358798,-4.1672454185403796
